"Date","Price","Open","High","Low","Vol.","Change %"
"07/24/2017","1,248.00","1,248.00","1,248.00","1,248.00","","-0.79%"
"07/21/2017","1,258.00","1,258.00","1,258.00","1,258.00","","-0.16%"
"07/20/2017","1,260.00","1,260.00","1,260.00","1,260.00","","0.64%"
"07/19/2017","1,252.00","1,252.00","1,252.00","1,252.00","","2.12%"
"07/18/2017","1,226.00","1,226.00","1,226.00","1,226.00","","2.00%"
"07/17/2017","1,202.00","1,202.00","1,202.00","1,202.00","","2.47%"
"07/14/2017","1,173.00","1,173.00","1,173.00","1,173.00","","2.80%"
"07/13/2017","1,141.00","1,141.00","1,141.00","1,141.00","","3.92%"
"07/12/2017","1,098.00","1,098.00","1,098.00","1,098.00","","2.71%"
"07/11/2017","1,069.00","1,069.00","1,069.00","1,069.00","","0.75%"
"07/10/2017","1,061.00","1,061.00","1,061.00","1,061.00","","-0.09%"
"07/07/2017","1,062.00","1,062.00","1,062.00","1,062.00","","-0.09%"
"07/06/2017","1,063.00","1,063.00","1,063.00","1,063.00","","0.28%"
"07/05/2017","1,060.00","1,060.00","1,060.00","1,060.00","","-0.19%"
"07/04/2017","1,062.00","1,062.00","1,062.00","1,062.00","","-0.56%"
"07/03/2017","1,068.00","1,068.00","1,068.00","1,068.00","","-2.11%"
"06/30/2017","1,091.00","1,091.00","1,091.00","1,091.00","","-2.50%"
"06/29/2017","1,119.00","1,119.00","1,119.00","1,119.00","","-2.70%"
"06/28/2017","1,150.00","1,150.00","1,150.00","1,150.00","","-0.09%"
"06/27/2017","1,151.00","1,151.00","1,151.00","1,151.00","","0.52%"
"06/26/2017","1,145.00","1,145.00","1,145.00","1,145.00","","0.62%"
"06/23/2017","1,138.00","1,138.00","1,138.00","1,138.00","","2.61%"
"06/22/2017","1,109.00","1,109.00","1,109.00","1,109.00","","3.64%"
"06/21/2017","1,070.00","1,070.00","1,070.00","1,070.00","","5.21%"
"06/20/2017","1,017.00","1,017.00","1,017.00","1,017.00","","3.35%"
"06/19/2017","984.00","984.00","984.00","984.00","","2.07%"
"06/16/2017","964.00","964.00","964.00","964.00","","2.77%"
"06/15/2017","938.00","938.00","938.00","938.00","","3.88%"
"06/14/2017","903.00","903.00","903.00","903.00","","4.39%"
"06/13/2017","865.00","865.00","865.00","865.00","","3.84%"
"06/12/2017","833.00","833.00","833.00","833.00","","2.46%"
"06/09/2017","813.00","813.00","813.00","813.00","","2.52%"
"06/08/2017","793.00","793.00","793.00","793.00","","1.28%"
"06/07/2017","783.00","783.00","783.00","783.00","","0.00%"
"06/06/2017","783.00","783.00","783.00","783.00","","-0.76%"
"06/05/2017","789.00","789.00","789.00","789.00","","-0.38%"
"06/02/2017","792.00","792.00","792.00","792.00","","-2.22%"
"06/01/2017","810.00","810.00","810.00","810.00","","-2.29%"
"05/31/2017","829.00","829.00","829.00","829.00","","-1.54%"
"05/30/2017","842.00","842.00","842.00","842.00","","-0.36%"
"05/26/2017","845.00","845.00","845.00","845.00","","-0.35%"
"05/25/2017","848.00","848.00","848.00","848.00","","-0.12%"
"05/24/2017","849.00","849.00","849.00","849.00","","-0.12%"
"05/23/2017","850.00","850.00","850.00","850.00","","-0.47%"
"05/22/2017","854.00","854.00","854.00","854.00","","-1.84%"
"05/19/2017","870.00","870.00","870.00","870.00","","-2.68%"
"05/18/2017","894.00","894.00","894.00","894.00","","-3.35%"
"05/17/2017","925.00","925.00","925.00","925.00","","-3.24%"
"05/16/2017","956.00","956.00","956.00","956.00","","-2.25%"
"05/15/2017","978.00","978.00","978.00","978.00","","-1.41%"
"05/12/2017","992.00","992.00","992.00","992.00","","-1.39%"
"05/11/2017","1,006.00","1,006.00","1,006.00","1,006.00","","-0.49%"
"05/10/2017","1,011.00","1,011.00","1,011.00","1,011.00","","0.40%"
"05/09/2017","1,007.00","1,007.00","1,007.00","1,007.00","","-0.20%"
"05/08/2017","1,009.00","1,009.00","1,009.00","1,009.00","","-1.37%"
"05/05/2017","1,023.00","1,023.00","1,023.00","1,023.00","","-2.39%"
"05/04/2017","1,048.00","1,048.00","1,048.00","1,048.00","","-4.38%"
"05/03/2017","1,096.00","1,096.00","1,096.00","1,096.00","","-3.86%"
"05/02/2017","1,140.00","1,140.00","1,140.00","1,140.00","","-3.96%"
"04/28/2017","1,187.00","1,187.00","1,187.00","1,187.00","","-5.79%"
"04/27/2017","1,260.00","1,260.00","1,260.00","1,260.00","","-4.55%"
"04/26/2017","1,320.00","1,320.00","1,320.00","1,320.00","","-3.72%"
"04/25/2017","1,371.00","1,371.00","1,371.00","1,371.00","","-4.06%"
"04/24/2017","1,429.00","1,429.00","1,429.00","1,429.00","","-4.35%"
"04/21/2017","1,494.00","1,494.00","1,494.00","1,494.00","","-3.80%"
"04/20/2017","1,553.00","1,553.00","1,553.00","1,553.00","","-3.66%"
"04/19/2017","1,612.00","1,612.00","1,612.00","1,612.00","","-0.56%"
"04/18/2017","1,621.00","1,621.00","1,621.00","1,621.00","","0.62%"
"04/13/2017","1,611.00","1,611.00","1,611.00","1,611.00","","1.77%"
"04/12/2017","1,583.00","1,583.00","1,583.00","1,583.00","","3.26%"
"04/11/2017","1,533.00","1,533.00","1,533.00","1,533.00","","4.57%"
"04/10/2017","1,466.00","1,466.00","1,466.00","1,466.00","","2.73%"
"04/07/2017","1,427.00","1,427.00","1,427.00","1,427.00","","2.88%"
"04/06/2017","1,387.00","1,387.00","1,387.00","1,387.00","","1.17%"
"04/05/2017","1,371.00","1,371.00","1,371.00","1,371.00","","-0.44%"
"04/04/2017","1,377.00","1,377.00","1,377.00","1,377.00","","-0.15%"
"04/03/2017","1,379.00","1,379.00","1,379.00","1,379.00","","0.36%"
"03/31/2017","1,374.00","1,374.00","1,374.00","1,374.00","","0.59%"
"03/30/2017","1,366.00","1,366.00","1,366.00","1,366.00","","1.49%"
"03/29/2017","1,346.00","1,346.00","1,346.00","1,346.00","","3.06%"
"03/28/2017","1,306.00","1,306.00","1,306.00","1,306.00","","4.23%"
"03/27/2017","1,253.00","1,253.00","1,253.00","1,253.00","","2.87%"
"03/24/2017","1,218.00","1,218.00","1,218.00","1,218.00","","4.10%"
"03/23/2017","1,170.00","1,170.00","1,170.00","1,170.00","","4.56%"
"03/22/2017","1,119.00","1,119.00","1,119.00","1,119.00","","1.63%"
"03/21/2017","1,101.00","1,101.00","1,101.00","1,101.00","","-0.18%"
"03/20/2017","1,103.00","1,103.00","1,103.00","1,103.00","","-0.45%"
"03/17/2017","1,108.00","1,108.00","1,108.00","1,108.00","","-1.86%"
"03/16/2017","1,129.00","1,129.00","1,129.00","1,129.00","","-1.83%"
"03/15/2017","1,150.00","1,150.00","1,150.00","1,150.00","","-2.95%"
"03/14/2017","1,185.00","1,185.00","1,185.00","1,185.00","","-1.82%"
"03/13/2017","1,207.00","1,207.00","1,207.00","1,207.00","","-0.33%"
"03/10/2017","1,211.00","1,211.00","1,211.00","1,211.00","","-0.74%"
"03/09/2017","1,220.00","1,220.00","1,220.00","1,220.00","","0.00%"
"03/08/2017","1,220.00","1,220.00","1,220.00","1,220.00","","2.18%"
"03/07/2017","1,194.00","1,194.00","1,194.00","1,194.00","","3.47%"
"03/06/2017","1,154.00","1,154.00","1,154.00","1,154.00","","3.22%"
"03/03/2017","1,118.00","1,118.00","1,118.00","1,118.00","","3.14%"
"03/02/2017","1,084.00","1,084.00","1,084.00","1,084.00","","4.13%"
"03/01/2017","1,041.00","1,041.00","1,041.00","1,041.00","","4.62%"
"02/28/2017","995.00","995.00","995.00","995.00","","3.00%"
"02/27/2017","966.00","966.00","966.00","966.00","","2.01%"
"02/24/2017","947.00","947.00","947.00","947.00","","2.16%"
"02/23/2017","927.00","927.00","927.00","927.00","","2.09%"
"02/22/2017","908.00","908.00","908.00","908.00","","0.22%"
"02/21/2017","906.00","906.00","906.00","906.00","","-0.33%"
"02/20/2017","909.00","909.00","909.00","909.00","","-0.87%"
"02/17/2017","917.00","917.00","917.00","917.00","","-0.65%"
"02/16/2017","923.00","923.00","923.00","923.00","","-1.07%"
"02/15/2017","933.00","933.00","933.00","933.00","","-0.64%"
"02/14/2017","939.00","939.00","939.00","939.00","","-0.53%"
"02/13/2017","944.00","944.00","944.00","944.00","","0.11%"
"02/10/2017","943.00","943.00","943.00","943.00","","0.32%"
"02/09/2017","940.00","940.00","940.00","940.00","","0.64%"
"02/08/2017","934.00","934.00","934.00","934.00","","0.32%"
"02/07/2017","931.00","931.00","931.00","931.00","","0.98%"
"02/06/2017","922.00","922.00","922.00","922.00","","0.00%"
"02/03/2017","922.00","922.00","922.00","922.00","","-0.43%"
"02/02/2017","926.00","926.00","926.00","926.00","","-0.75%"
"02/01/2017","933.00","933.00","933.00","933.00","","-1.89%"
"01/31/2017","951.00","951.00","951.00","951.00","","-1.35%"
"01/30/2017","964.00","964.00","964.00","964.00","","-0.41%"
"01/27/2017","968.00","968.00","968.00","968.00","","-0.51%"
"01/26/2017","973.00","973.00","973.00","973.00","","0.10%"
"01/25/2017","972.00","972.00","972.00","972.00","","0.83%"
"01/24/2017","964.00","964.00","964.00","964.00","","0.21%"
"01/23/2017","962.00","962.00","962.00","962.00","","-0.82%"
"01/20/2017","970.00","970.00","970.00","970.00","","-1.12%"
"01/19/2017","981.00","981.00","981.00","981.00","","-1.70%"
"01/18/2017","998.00","998.00","998.00","998.00","","-2.06%"
"01/17/2017","1,019.00","1,019.00","1,019.00","1,019.00","","-1.92%"
"01/16/2017","1,039.00","1,039.00","1,039.00","1,039.00","","-0.29%"
"01/13/2017","1,042.00","1,042.00","1,042.00","1,042.00","","0.39%"
"01/12/2017","1,038.00","1,038.00","1,038.00","1,038.00","","1.67%"
"01/11/2017","1,021.00","1,021.00","1,021.00","1,021.00","","4.93%"
"01/10/2017","973.00","973.00","973.00","973.00","","4.96%"
"01/09/2017","927.00","927.00","927.00","927.00","","3.92%"
"01/06/2017","892.00","892.00","892.00","892.00","","6.57%"
"01/05/2017","837.00","837.00","837.00","837.00","","3.72%"
"01/04/2017","807.00","807.00","807.00","807.00","","-0.49%"
"01/03/2017","811.00","811.00","811.00","811.00","","-4.81%"
"12/23/2016","852.00","852.00","852.00","852.00","","-1.62%"
"12/22/2016","866.00","866.00","866.00","866.00","","-4.31%"
"12/21/2016","905.00","905.00","905.00","905.00","","-7.27%"
"12/20/2016","976.00","976.00","976.00","976.00","","-5.88%"
"12/19/2016","1,037.00","1,037.00","1,037.00","1,037.00","","-7.90%"
"12/16/2016","1,126.00","1,126.00","1,126.00","1,126.00","","-8.75%"
"12/15/2016","1,234.00","1,234.00","1,234.00","1,234.00","","-7.36%"
"12/14/2016","1,332.00","1,332.00","1,332.00","1,332.00","","-6.13%"
"12/13/2016","1,419.00","1,419.00","1,419.00","1,419.00","","-3.40%"
"12/12/2016","1,469.00","1,469.00","1,469.00","1,469.00","","-2.59%"
"12/09/2016","1,508.00","1,508.00","1,508.00","1,508.00","","-2.52%"
"12/08/2016","1,547.00","1,547.00","1,547.00","1,547.00","","-1.15%"
"12/07/2016","1,565.00","1,565.00","1,565.00","1,565.00","","0.13%"
"12/06/2016","1,563.00","1,563.00","1,563.00","1,563.00","","1.43%"
"12/05/2016","1,541.00","1,541.00","1,541.00","1,541.00","","2.19%"
"12/02/2016","1,508.00","1,508.00","1,508.00","1,508.00","","1.48%"
"12/01/2016","1,486.00","1,486.00","1,486.00","1,486.00","","1.43%"
"11/30/2016","1,465.00","1,465.00","1,465.00","1,465.00","","2.88%"
"11/29/2016","1,424.00","1,424.00","1,424.00","1,424.00","","1.71%"
"11/28/2016","1,400.00","1,400.00","1,400.00","1,400.00","","0.79%"
"11/25/2016","1,389.00","1,389.00","1,389.00","1,389.00","","0.29%"
"11/24/2016","1,385.00","1,385.00","1,385.00","1,385.00","","-0.14%"
"11/23/2016","1,387.00","1,387.00","1,387.00","1,387.00","","0.36%"
"11/22/2016","1,382.00","1,382.00","1,382.00","1,382.00","","-0.36%"
"11/21/2016","1,387.00","1,387.00","1,387.00","1,387.00","","-0.07%"
"11/18/2016","1,388.00","1,388.00","1,388.00","1,388.00","","2.59%"
"11/17/2016","1,353.00","1,353.00","1,353.00","1,353.00","","7.13%"
"11/16/2016","1,263.00","1,263.00","1,263.00","1,263.00","","8.69%"
"11/15/2016","1,162.00","1,162.00","1,162.00","1,162.00","","9.83%"
"11/14/2016","1,058.00","1,058.00","1,058.00","1,058.00","","4.65%"
"11/11/2016","1,011.00","1,011.00","1,011.00","1,011.00","","5.75%"
"11/10/2016","956.00","956.00","956.00","956.00","","3.13%"
"11/09/2016","927.00","927.00","927.00","927.00","","2.66%"
"11/08/2016","903.00","903.00","903.00","903.00","","1.57%"
"11/07/2016","889.00","889.00","889.00","889.00","","0.45%"
"11/04/2016","885.00","885.00","885.00","885.00","","-0.11%"
"11/03/2016","886.00","886.00","886.00","886.00","","0.11%"
"11/02/2016","885.00","885.00","885.00","885.00","","-1.12%"
"11/01/2016","895.00","895.00","895.00","895.00","","-1.10%"
"10/31/2016","905.00","905.00","905.00","905.00","","-0.88%"
"10/28/2016","913.00","913.00","913.00","913.00","","-0.87%"
"10/27/2016","921.00","921.00","921.00","921.00","","-0.43%"
"10/26/2016","925.00","925.00","925.00","925.00","","0.00%"
"10/25/2016","925.00","925.00","925.00","925.00","","0.22%"
"10/24/2016","923.00","923.00","923.00","923.00","","0.87%"
"10/21/2016","915.00","915.00","915.00","915.00","","1.10%"
"10/20/2016","905.00","905.00","905.00","905.00","","2.26%"
"10/19/2016","885.00","885.00","885.00","885.00","","2.91%"
"10/18/2016","860.00","860.00","860.00","860.00","","2.63%"
"10/17/2016","838.00","838.00","838.00","838.00","","2.32%"
"10/14/2016","819.00","819.00","819.00","819.00","","3.67%"
"10/13/2016","790.00","790.00","790.00","790.00","","3.54%"
"10/12/2016","763.00","763.00","763.00","763.00","","2.42%"
"10/11/2016","745.00","745.00","745.00","745.00","","2.19%"
"10/10/2016","729.00","729.00","729.00","729.00","","1.67%"
"10/07/2016","717.00","717.00","717.00","717.00","","1.85%"
"10/06/2016","704.00","704.00","704.00","704.00","","0.72%"
"10/05/2016","699.00","699.00","699.00","699.00","","-0.85%"
"10/04/2016","705.00","705.00","705.00","705.00","","-1.12%"
"10/03/2016","713.00","713.00","713.00","713.00","","-1.79%"
"09/30/2016","726.00","726.00","726.00","726.00","","-2.02%"
"09/29/2016","741.00","741.00","741.00","741.00","","-1.33%"
"09/28/2016","751.00","751.00","751.00","751.00","","0.13%"
"09/27/2016","750.00","750.00","750.00","750.00","","1.49%"
"09/26/2016","739.00","739.00","739.00","739.00","","2.35%"
"09/23/2016","722.00","722.00","722.00","722.00","","3.14%"
"09/22/2016","700.00","700.00","700.00","700.00","","4.01%"
"09/21/2016","673.00","673.00","673.00","673.00","","2.44%"
"09/20/2016","657.00","657.00","657.00","657.00","","1.08%"
"09/19/2016","650.00","650.00","650.00","650.00","","0.62%"
"09/16/2016","646.00","646.00","646.00","646.00","","0.16%"
"09/15/2016","645.00","645.00","645.00","645.00","","-0.62%"
"09/14/2016","649.00","649.00","649.00","649.00","","-1.07%"
"09/13/2016","656.00","656.00","656.00","656.00","","-0.46%"
"09/12/2016","659.00","659.00","659.00","659.00","","0.15%"
"09/09/2016","658.00","658.00","658.00","658.00","","0.46%"
"09/08/2016","655.00","655.00","655.00","655.00","","1.08%"
"09/07/2016","648.00","648.00","648.00","648.00","","1.09%"
"09/06/2016","641.00","641.00","641.00","641.00","","0.16%"
"09/05/2016","640.00","640.00","640.00","640.00","","-0.62%"
"09/02/2016","644.00","644.00","644.00","644.00","","-1.23%"
"09/01/2016","652.00","652.00","652.00","652.00","","-1.21%"
"08/31/2016","660.00","660.00","660.00","660.00","","-2.08%"
"08/30/2016","674.00","674.00","674.00","674.00","","-1.89%"
"08/26/2016","687.00","687.00","687.00","687.00","","-1.86%"
"08/25/2016","700.00","700.00","700.00","700.00","","-0.85%"
"08/24/2016","706.00","706.00","706.00","706.00","","-1.12%"
"08/23/2016","714.00","714.00","714.00","714.00","","-0.97%"
"08/22/2016","721.00","721.00","721.00","721.00","","-0.83%"
"08/19/2016","727.00","727.00","727.00","727.00","","0.00%"
"08/18/2016","727.00","727.00","727.00","727.00","","0.14%"
"08/17/2016","726.00","726.00","726.00","726.00","","0.69%"
"08/16/2016","721.00","721.00","721.00","721.00","","1.12%"
"08/15/2016","713.00","713.00","713.00","713.00","","1.42%"
"08/12/2016","703.00","703.00","703.00","703.00","","2.33%"
"08/11/2016","687.00","687.00","687.00","687.00","","4.25%"
"08/10/2016","659.00","659.00","659.00","659.00","","2.65%"
"08/09/2016","642.00","642.00","642.00","642.00","","0.63%"
"08/08/2016","638.00","638.00","638.00","638.00","","-0.31%"
"08/05/2016","640.00","640.00","640.00","640.00","","-0.16%"
"08/04/2016","641.00","641.00","641.00","641.00","","-1.08%"
"08/03/2016","648.00","648.00","648.00","648.00","","-1.52%"
"08/02/2016","658.00","658.00","658.00","658.00","","-2.23%"
"08/01/2016","673.00","673.00","673.00","673.00","","-2.75%"
"07/29/2016","692.00","692.00","692.00","692.00","","-3.76%"
"07/28/2016","719.00","719.00","719.00","719.00","","-4.39%"
"07/27/2016","752.00","752.00","752.00","752.00","","-4.08%"
"07/26/2016","784.00","784.00","784.00","784.00","","-2.73%"
"07/25/2016","806.00","806.00","806.00","806.00","","-2.54%"
"07/22/2016","827.00","827.00","827.00","827.00","","-2.71%"
"07/21/2016","850.00","850.00","850.00","850.00","","-2.52%"
"07/20/2016","872.00","872.00","872.00","872.00","","-0.80%"
"07/19/2016","879.00","879.00","879.00","879.00","","0.57%"
"07/18/2016","874.00","874.00","874.00","874.00","","1.27%"
"07/15/2016","863.00","863.00","863.00","863.00","","2.49%"
"07/14/2016","842.00","842.00","842.00","842.00","","2.81%"
"07/13/2016","819.00","819.00","819.00","819.00","","1.24%"
"07/12/2016","809.00","809.00","809.00","809.00","","1.25%"
"07/11/2016","799.00","799.00","799.00","799.00","","0.88%"
"07/08/2016","792.00","792.00","792.00","792.00","","1.67%"
"07/07/2016","779.00","779.00","779.00","779.00","","3.18%"
"07/06/2016","755.00","755.00","755.00","755.00","","2.72%"
"07/05/2016","735.00","735.00","735.00","735.00","","3.52%"
"07/04/2016","710.00","710.00","710.00","710.00","","2.75%"
"07/01/2016","691.00","691.00","691.00","691.00","","4.38%"
"06/30/2016","662.00","662.00","662.00","662.00","","4.42%"
"06/29/2016","634.00","634.00","634.00","634.00","","2.59%"
"06/28/2016","618.00","618.00","618.00","618.00","","2.83%"
"06/27/2016","601.00","601.00","601.00","601.00","","2.74%"
"06/24/2016","585.00","585.00","585.00","585.00","","2.81%"
"06/23/2016","569.00","569.00","569.00","569.00","","2.34%"
"06/22/2016","556.00","556.00","556.00","556.00","","1.46%"
"06/21/2016","548.00","548.00","548.00","548.00","","0.37%"
"06/20/2016","546.00","546.00","546.00","546.00","","0.00%"
"06/17/2016","546.00","546.00","546.00","546.00","","0.18%"
"06/16/2016","545.00","545.00","545.00","545.00","","0.00%"
"06/15/2016","545.00","545.00","545.00","545.00","","0.37%"
"06/14/2016","543.00","543.00","543.00","543.00","","0.18%"
"06/13/2016","542.00","542.00","542.00","542.00","","-0.18%"
"06/10/2016","543.00","543.00","543.00","543.00","","0.00%"
"06/09/2016","543.00","543.00","543.00","543.00","","0.56%"
"06/08/2016","540.00","540.00","540.00","540.00","","-0.37%"
"06/07/2016","542.00","542.00","542.00","542.00","","-0.37%"
"06/06/2016","544.00","544.00","544.00","544.00","","-1.09%"
"06/03/2016","550.00","550.00","550.00","550.00","","-1.79%"
"06/02/2016","560.00","560.00","560.00","560.00","","-1.41%"
"06/01/2016","568.00","568.00","568.00","568.00","","-1.05%"
"05/31/2016","574.00","574.00","574.00","574.00","","-1.37%"
"05/27/2016","582.00","582.00","582.00","582.00","","-0.68%"
"05/26/2016","586.00","586.00","586.00","586.00","","-1.68%"
"05/25/2016","596.00","596.00","596.00","596.00","","-1.97%"
"05/24/2016","608.00","608.00","608.00","608.00","","-0.49%"
"05/23/2016","611.00","611.00","611.00","611.00","","-0.49%"
"05/20/2016","614.00","614.00","614.00","614.00","","-0.49%"
"05/19/2016","617.00","617.00","617.00","617.00","","0.98%"
"05/18/2016","611.00","611.00","611.00","611.00","","1.16%"
"05/17/2016","604.00","604.00","604.00","604.00","","1.00%"
"05/16/2016","598.00","598.00","598.00","598.00","","0.17%"
"05/13/2016","597.00","597.00","597.00","597.00","","1.36%"
"05/12/2016","589.00","589.00","589.00","589.00","","1.03%"
"05/11/2016","583.00","583.00","583.00","583.00","","0.34%"
"05/10/2016","581.00","581.00","581.00","581.00","","-0.51%"
"05/09/2016","584.00","584.00","584.00","584.00","","-1.18%"
"05/06/2016","591.00","591.00","591.00","591.00","","-2.64%"
"05/05/2016","607.00","607.00","607.00","607.00","","-2.25%"
"05/04/2016","621.00","621.00","621.00","621.00","","-2.97%"
"05/03/2016","640.00","640.00","640.00","640.00","","-4.05%"
"04/29/2016","667.00","667.00","667.00","667.00","","-2.63%"
"04/28/2016","685.00","685.00","685.00","685.00","","-2.70%"
"04/27/2016","704.00","704.00","704.00","704.00","","-1.95%"
"04/26/2016","718.00","718.00","718.00","718.00","","-1.24%"
"04/25/2016","727.00","727.00","727.00","727.00","","-1.22%"
"04/22/2016","736.00","736.00","736.00","736.00","","-0.94%"
"04/21/2016","743.00","743.00","743.00","743.00","","-0.54%"
"04/20/2016","747.00","747.00","747.00","747.00","","0.13%"
"04/19/2016","746.00","746.00","746.00","746.00","","0.81%"
"04/18/2016","740.00","740.00","740.00","740.00","","1.79%"
"04/15/2016","727.00","727.00","727.00","727.00","","3.86%"
"04/14/2016","700.00","700.00","700.00","700.00","","3.24%"
"04/13/2016","678.00","678.00","678.00","678.00","","1.80%"
"04/12/2016","666.00","666.00","666.00","666.00","","1.83%"
"04/11/2016","654.00","654.00","654.00","654.00","","1.71%"
"04/08/2016","643.00","643.00","643.00","643.00","","2.55%"
"04/07/2016","627.00","627.00","627.00","627.00","","1.29%"
"04/06/2016","619.00","619.00","619.00","619.00","","3.86%"
"04/05/2016","596.00","596.00","596.00","596.00","","5.86%"
"04/04/2016","563.00","563.00","563.00","563.00","","5.23%"
"04/01/2016","535.00","535.00","535.00","535.00","","6.79%"
"03/31/2016","501.00","501.00","501.00","501.00","","3.51%"
"03/30/2016","484.00","484.00","484.00","484.00","","2.76%"
